occurrenceID,eventID,scientificName,scientificNameID,basisOfRecord,occurrenceStatus
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003-00037,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R003,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004-00038,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004-00039,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004-00040,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R004,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005-00041,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005-00042,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005-00043,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005,Petaloconchus varians,urn:lsid:marinespecies.org:taxname:419554,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005-00044,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R005,Zoanthus sociatus,urn:lsid:marinespecies.org:taxname:288843,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006-00045,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006,Gelidiella acerosa,urn:lsid:marinespecies.org:taxname:145567,HumanObservation,present
BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006-00046,BRAZIL_FERNANDODENORONHA_LEAO_20190225_MIDTIDE_R006,Lithophyllum,urn:lsid:marinespecies.org:taxname:144016,HumanObservation,present
